X,Y
1.378787878787879118e+00,6.860613033753340528e-02
1.388888888888888840e+00,6.718873882510055517e-02
1.398989898989899228e+00,6.577134731266767731e-02
1.409090909090909172e+00,6.435395580023484108e-02
1.419191919191919338e+00,6.293656428780199097e-02
1.429292929292929282e+00,6.151917277536915474e-02
1.439393939393939448e+00,6.010178126293628381e-02
1.449494949494949836e+00,5.868438975050341982e-02
1.459595959595959558e+00,5.726699823807057665e-02
1.469696969696969946e+00,5.584960672563769879e-02
1.479797979797979890e+00,5.443221521320483480e-02
1.489898989898990056e+00,5.301482370077199163e-02
1.500000000000000000e+00,5.159743218833914846e-02
0.000000000000000000e+00,2.020202020202020443e-01
5.050505050505051802e-03,2.020202020202020721e-01
1.010101010101010360e-02,2.020202020202020443e-01
1.515151515151515367e-02,2.020202020202020721e-01
2.020202020202020721e-02,2.020202020202020443e-01
2.525252525252525901e-02,2.020202020202020443e-01
3.030303030303030734e-02,2.020202020202020443e-01
3.535353535353535914e-02,2.020202020202020443e-01
4.040404040404041441e-02,2.020202020202020443e-01
4.545454545454545581e-02,2.020202020202020443e-01
5.050505050505051802e-02,2.020202020202020443e-01
5.555555555555556635e-02,2.020202020202020443e-01
6.060606060606061468e-02,2.020202020202020443e-01
6.565656565656566301e-02,2.020202020202020443e-01
7.070707070707071829e-02,2.020202020202020443e-01
7.575757575757575968e-02,2.020202020202020443e-01
8.080808080808082883e-02,2.020202020202020443e-01
8.585858585858587022e-02,2.020202020202020443e-01
9.090909090909091161e-02,2.020202020202020443e-01
9.595959595959596689e-02,2.020202020202020443e-01
1.010101010101010360e-01,2.020202020202020721e-01
1.060606060606060635e-01,2.020202020202020443e-01
1.111111111111111327e-01,2.020202020202020721e-01
1.161616161616161741e-01,2.020202020202020443e-01
1.212121212121212294e-01,2.020202020202020443e-01
1.262626262626262708e-01,2.020202020202020166e-01
1.313131313131313260e-01,2.020202020202020443e-01
1.363636363636363813e-01,2.020202020202020443e-01
1.414141414141414366e-01,2.020202020202020443e-01
1.464646464646464641e-01,2.020202020202020443e-01
1.515151515151515194e-01,2.020202020202020721e-01
1.565656565656565746e-01,2.020202020202020443e-01
1.616161616161616577e-01,2.020202020202020443e-01
1.666666666666667129e-01,2.020202020202020443e-01
1.717171717171717404e-01,2.020202020202020443e-01
1.767676767676767957e-01,2.020202020202020443e-01
1.818181818181818232e-01,2.020202020202020443e-01
1.868686868686869063e-01,2.020202020202020443e-01
1.919191919191919338e-01,2.020202020202020443e-01
1.969696969696970168e-01,2.020202020202020443e-01
2.020202020202020721e-01,2.020202020202020443e-01
2.070707070707070996e-01,2.020202020202020443e-01
2.121212121212121271e-01,2.020202020202020443e-01
2.171717171717171824e-01,2.020202020202020443e-01
2.222222222222222654e-01,2.020202020202020443e-01
2.272727272727272929e-01,2.020202020202020443e-01
2.323232323232323482e-01,2.020202020202020443e-01
2.373737373737374035e-01,2.020202020202020443e-01
2.424242424242424587e-01,2.020202020202020443e-01
2.474747474747475140e-01,2.020202020202020443e-01
2.525252525252525415e-01,2.020202020202020443e-01
2.575757575757576245e-01,2.020202020202020443e-01
2.626262626262626521e-01,2.020202020202020443e-01
2.676767676767677351e-01,2.020202020202020443e-01
2.727272727272727626e-01,2.020202020202020443e-01
2.777777777777777901e-01,2.020202020202020443e-01
2.828282828282828731e-01,2.020202020202020443e-01
2.878787878787879007e-01,2.020202020202020443e-01
2.929292929292929282e-01,2.020202020202020443e-01
2.979797979797980112e-01,2.020202020202020443e-01
3.030303030303030387e-01,2.020202020202020443e-01
3.080808080808081217e-01,2.020202020202020443e-01
3.131313131313131493e-01,2.020202020202020443e-01
3.181818181818182323e-01,2.020202020202020443e-01
3.232323232323233153e-01,2.020202020202020443e-01
3.282828282828282873e-01,2.020202020202020443e-01
3.333333333333334259e-01,2.020202020202020443e-01
3.383838383838383979e-01,2.020202020202020443e-01
3.434343434343434809e-01,2.020202020202020443e-01
3.484848484848485639e-01,2.020202020202020443e-01
3.535353535353535914e-01,2.020202020202020443e-01
3.585858585858586189e-01,2.020202020202020443e-01
3.636363636363636465e-01,2.020202020202020443e-01
3.686868686868687295e-01,2.020202020202020443e-01
3.737373737373738125e-01,2.020202020202020443e-01
3.787878787878788955e-01,2.020202020202020443e-01
3.838383838383838675e-01,2.020202020202020443e-01
3.888888888888889506e-01,2.020202020202020443e-01
3.939393939393940336e-01,2.020202020202020443e-01
3.989898989898990056e-01,2.020202020202020443e-01
4.040404040404041441e-01,2.020202020202020443e-01
4.090909090909091161e-01,2.020202020202020443e-01
4.141414141414141992e-01,2.020202020202020443e-01
4.191919191919192267e-01,2.020202020202020443e-01
4.242424242424242542e-01,2.020202020202020443e-01
4.292929292929293927e-01,2.020202020202020443e-01
4.343434343434343647e-01,2.020202020202020443e-01
4.393939393939394478e-01,2.020202020202020443e-01
4.444444444444445308e-01,2.020202020202020443e-01
4.494949494949496138e-01,2.020202020202020443e-01
4.545454545454545858e-01,2.020202020202020443e-01
4.595959595959596689e-01,2.020202020202020443e-01
4.646464646464646964e-01,2.020202020202020443e-01
4.696969696969697794e-01,2.020202020202020443e-01
4.747474747474748069e-01,2.020202020202020443e-01
4.797979797979798344e-01,2.020202020202020443e-01
4.848484848484849175e-01,2.020202020202020443e-01
4.898989898989899450e-01,2.020202020202020443e-01
4.949494949494950280e-01,2.020202020202020443e-01
5.000000000000000000e-01,2.020202020202020443e-01
5.000000000000000000e-01,2.020202020202020443e-01
5.101010101010101661e-01,2.006205279016746168e-01
5.202020202020202211e-01,1.992208537831471615e-01
5.303030303030303871e-01,1.978211796646197340e-01
5.404040404040404422e-01,1.964215055460922510e-01
5.505050505050506082e-01,1.950218314275647957e-01
5.606060606060606633e-01,1.936221573090373682e-01
5.707070707070707183e-01,1.922224831905099129e-01
5.808080808080808843e-01,1.908228090719824854e-01
5.909090909090909394e-01,1.894231349534550302e-01
6.010101010101011054e-01,1.880234608349276026e-01
6.111111111111111605e-01,1.866237867164001474e-01
6.212121212121213265e-01,1.852241125978726921e-01
6.313131313131312705e-01,1.838244384793452368e-01
6.414141414141415476e-01,1.824247643608177816e-01
6.515151515151516026e-01,1.810250902422903541e-01
6.616161616161615466e-01,1.796254161237628988e-01
6.717171717171718237e-01,1.782257420052354713e-01
6.818181818181818787e-01,1.768260678867080160e-01
6.919191919191919338e-01,1.754263937681805607e-01
7.020202020202020998e-01,1.740267196496531332e-01
7.121212121212121549e-01,1.726270455311256780e-01
7.222222222222223209e-01,1.712273714125982504e-01
7.323232323232323759e-01,1.698276972940707952e-01
7.424242424242425420e-01,1.684280231755433399e-01
7.525252525252525970e-01,1.670283490570158846e-01
7.626262626262626521e-01,1.656286749384884294e-01
7.727272727272729291e-01,1.642290008199610019e-01
7.828282828282829842e-01,1.628293267014335466e-01
7.929292929292928171e-01,1.614296525829061191e-01
8.030303030303030942e-01,1.600299784643786916e-01
8.131313131313131493e-01,1.586303043458512363e-01
8.232323232323232043e-01,1.572306302273237810e-01
8.333333333333334814e-01,1.558309561087962980e-01
8.434343434343434254e-01,1.544312819902688982e-01
8.535353535353535914e-01,1.530316078717414152e-01
8.636363636363637575e-01,1.516319337532139877e-01
8.737373737373739235e-01,1.502322596346865602e-01
8.838383838383838675e-01,1.488325855161591049e-01
8.939393939393940336e-01,1.474329113976316497e-01
9.040404040404041996e-01,1.460332372791041944e-01
9.141414141414142547e-01,1.446335631605767669e-01
9.242424242424243097e-01,1.432338890420493116e-01
9.343434343434344758e-01,1.418342149235218841e-01
9.444444444444445308e-01,1.404345408049944288e-01
9.545454545454545858e-01,1.390348666864669736e-01
9.646464646464647519e-01,1.376351925679395183e-01
9.747474747474746959e-01,1.362355184494120630e-01
9.848484848484849730e-01,1.348358443308846355e-01
9.949494949494952500e-01,1.334361702123571802e-01
1.005050505050504972e+00,1.320364960938297527e-01
1.015151515151515360e+00,1.306368219753022974e-01
1.025252525252525304e+00,1.292371478567748699e-01
1.035353535353535470e+00,1.278374737382474147e-01
1.045454545454545636e+00,1.264377996197199594e-01
1.055555555555555580e+00,1.250381255011925319e-01
1.065656565656565968e+00,1.236384513826650627e-01
1.075757575757575912e+00,1.222387772641376352e-01
1.085858585858585856e+00,1.208391031456101938e-01
1.095959595959596022e+00,1.194394290270827247e-01
1.106060606060606188e+00,1.180397549085552833e-01
1.116161616161616355e+00,1.166400807900278419e-01
1.126262626262626299e+00,1.152404066715004005e-01
1.136363636363636687e+00,1.138407325529729452e-01
1.146464646464646409e+00,1.124410584344455039e-01
1.156565656565656575e+00,1.110413843159180625e-01
1.166666666666666963e+00,1.096417101973905933e-01
1.176767676767676685e+00,1.082420360788631519e-01
1.186868686868686851e+00,1.068423619603357105e-01
1.196969696969697239e+00,1.054426878418082830e-01
1.207070707070707183e+00,1.040430137232808278e-01
1.217171717171717127e+00,1.026433396047533864e-01
1.227272727272727515e+00,1.012436654862259450e-01
1.237373737373737459e+00,9.984399136769848970e-02
1.247474747474747403e+00,9.844431724917102056e-02
1.257575757575757791e+00,9.704464313064359304e-02
1.267676767676767735e+00,9.564496901211613777e-02
1.277777777777777679e+00,9.424529489358872414e-02
1.287878787878788067e+00,9.284562077506126887e-02
1.297979797979798011e+00,9.144594665653382748e-02
1.308080808080808177e+00,9.004627253800637221e-02
1.318181818181818343e+00,8.864659841947893082e-02
1.328282828282828509e+00,8.724692430095147555e-02
1.338383838383838675e+00,8.584725018242403416e-02
1.348484848484848619e+00,8.444757606389657889e-02
1.358585858585858785e+00,8.304790194536912362e-02
1.368686868686868952e+00,8.164822782684168223e-02
1.378787878787878896e+00,8.024855370831422696e-02
1.388888888888889062e+00,7.884887958978681333e-02
1.398989898989899450e+00,7.744920547125935806e-02
1.409090909090909172e+00,7.604953135273193054e-02
1.419191919191919338e+00,7.464985723420447528e-02
1.429292929292929726e+00,7.325018311567702001e-02
1.439393939393939448e+00,7.185050899714956474e-02
1.449494949494949614e+00,7.045083487862210947e-02
1.459595959595960002e+00,6.905116076009466808e-02
1.469696969696969724e+00,6.765148664156724057e-02
1.479797979797979890e+00,6.625181252303981305e-02
1.489898989898990278e+00,6.485213840451234391e-02
1.500000000000000000e+00,6.345246428598491639e-02
0.000000000000000000e+00,2.121212121212121271e-01
5.050505050505050934e-03,2.121212121212121271e-01
1.010101010101010187e-02,2.121212121212121271e-01
1.515151515151515194e-02,2.121212121212121271e-01
2.020202020202020374e-02,2.121212121212121271e-01
2.525252525252525554e-02,2.121212121212121271e-01
3.030303030303030387e-02,2.121212121212121549e-01
3.535353535353535914e-02,2.121212121212121271e-01
4.040404040404040747e-02,2.121212121212121549e-01
4.545454545454545581e-02,2.121212121212121271e-01
5.050505050505051108e-02,2.121212121212121549e-01
5.555555555555555941e-02,2.121212121212121271e-01
6.060606060606060774e-02,2.121212121212121271e-01
6.565656565656566301e-02,2.121212121212121549e-01
7.070707070707071829e-02,2.121212121212121271e-01
7.575757575757575968e-02,2.121212121212121549e-01
8.080808080808081495e-02,2.121212121212121271e-01
8.585858585858587022e-02,2.121212121212121271e-01
9.090909090909091161e-02,2.121212121212121271e-01
9.595959595959596689e-02,2.121212121212120993e-01
1.010101010101010222e-01,2.121212121212121271e-01
1.060606060606060497e-01,2.121212121212120993e-01
1.111111111111111188e-01,2.121212121212121271e-01
1.161616161616161602e-01,2.121212121212120993e-01
1.212121212121212155e-01,2.121212121212121271e-01
1.262626262626262708e-01,2.121212121212120993e-01
1.313131313131313260e-01,2.121212121212121271e-01
1.363636363636363813e-01,2.121212121212121271e-01
1.414141414141414366e-01,2.121212121212121271e-01
1.464646464646464641e-01,2.121212121212121271e-01
1.515151515151515194e-01,2.121212121212121549e-01
1.565656565656565746e-01,2.121212121212121271e-01
1.616161616161616299e-01,2.121212121212120993e-01
1.666666666666666852e-01,2.121212121212121271e-01
1.717171717171717404e-01,2.121212121212121549e-01
1.767676767676767957e-01,2.121212121212121271e-01
1.818181818181818232e-01,2.121212121212121271e-01
1.868686868686868785e-01,2.121212121212121549e-01
1.919191919191919338e-01,2.121212121212121271e-01
1.969696969696969613e-01,2.121212121212120993e-01
2.020202020202020443e-01,2.121212121212121271e-01
2.070707070707070996e-01,2.121212121212121549e-01
2.121212121212120993e-01,2.121212121212121271e-01
2.171717171717171824e-01,2.121212121212121271e-01
2.222222222222222376e-01,2.121212121212121549e-01
2.272727272727272929e-01,2.121212121212121271e-01
2.323232323232323204e-01,2.121212121212120993e-01
2.373737373737374035e-01,2.121212121212121271e-01
2.424242424242424310e-01,2.121212121212121271e-01
2.474747474747474585e-01,2.121212121212120993e-01
2.525252525252525415e-01,2.121212121212121271e-01
2.575757575757576245e-01,2.121212121212121271e-01
2.626262626262626521e-01,2.121212121212121271e-01
2.676767676767676796e-01,2.121212121212121271e-01
2.727272727272727626e-01,2.121212121212121271e-01
2.777777777777777901e-01,2.121212121212121271e-01
2.828282828282828731e-01,2.121212121212121271e-01
2.878787878787879007e-01,2.121212121212121271e-01
2.929292929292929282e-01,2.121212121212121271e-01
2.979797979797980112e-01,2.121212121212121549e-01
3.030303030303030387e-01,2.121212121212121271e-01
3.080808080808081217e-01,2.121212121212121549e-01
3.131313131313131493e-01,2.121212121212121271e-01
3.181818181818182323e-01,2.121212121212121271e-01
3.232323232323232598e-01,2.121212121212121271e-01
3.282828282828282873e-01,2.121212121212121271e-01
3.333333333333333703e-01,2.121212121212121271e-01
3.383838383838383979e-01,2.121212121212121271e-01
3.434343434343434809e-01,2.121212121212121271e-01
3.484848484848485084e-01,2.121212121212121271e-01
3.535353535353535914e-01,2.121212121212121271e-01
3.585858585858586189e-01,2.121212121212121271e-01
3.636363636363636465e-01,2.121212121212121271e-01
3.686868686868687295e-01,2.121212121212121271e-01
3.737373737373737570e-01,2.121212121212121271e-01
3.787878787878788400e-01,2.121212121212121271e-01
3.838383838383838675e-01,2.121212121212121271e-01
3.888888888888888951e-01,2.121212121212121271e-01
3.939393939393939226e-01,2.121212121212121271e-01
3.989898989898990056e-01,2.121212121212121271e-01
4.040404040404040886e-01,2.121212121212121271e-01
4.090909090909090606e-01,2.121212121212120993e-01
4.141414141414141992e-01,2.121212121212121271e-01
4.191919191919192267e-01,2.121212121212120993e-01
4.242424242424241987e-01,2.121212121212121549e-01
4.292929292929293372e-01,2.121212121212120993e-01
4.343434343434343647e-01,2.121212121212121549e-01
4.393939393939394478e-01,2.121212121212120993e-01
4.444444444444444753e-01,2.121212121212121271e-01
4.494949494949495028e-01,2.121212121212121549e-01
4.545454545454545858e-01,2.121212121212121271e-01
4.595959595959596133e-01,2.121212121212121271e-01
4.646464646464646409e-01,2.121212121212121271e-01
4.696969696969697239e-01,2.121212121212121271e-01
4.747474747474748069e-01,2.121212121212121271e-01
4.797979797979797789e-01,2.121212121212121271e-01
4.848484848484848619e-01,2.121212121212121271e-01
4.898989898989899450e-01,2.121212121212121271e-01
4.949494949494949170e-01,2.121212121212121271e-01
5.000000000000000000e-01,2.121212121212121271e-01
5.000000000000000000e-01,2.121212121212121271e-01
5.101010101010100550e-01,2.107392553965901083e-01
5.202020202020201101e-01,2.093572986719680618e-01
5.303030303030302761e-01,2.079753419473460430e-01
5.404040404040404422e-01,2.065933852227239687e-01
5.505050505050504972e-01,2.052114284981019499e-01
5.606060606060606633e-01,2.038294717734799311e-01
5.707070707070707183e-01,2.024475150488578845e-01
5.808080808080808843e-01,2.010655583242358657e-01
5.909090909090908283e-01,1.996836015996138192e-01
6.010101010101009944e-01,1.983016448749918004e-01
6.111111111111111605e-01,1.969196881503697538e-01
6.212121212121212155e-01,1.955377314257477073e-01
6.313131313131313815e-01,1.941557747011256885e-01
6.414141414141414366e-01,1.927738179765036419e-01
6.515151515151513806e-01,1.913918612518816231e-01
6.616161616161616577e-01,1.900099045272595766e-01
6.717171717171717127e-01,1.886279478026375300e-01
6.818181818181818787e-01,1.872459910780154835e-01
6.919191919191918227e-01,1.858640343533934369e-01
7.020202020202019888e-01,1.844820776287714181e-01
7.121212121212121549e-01,1.831001209041493716e-01
7.222222222222222099e-01,1.817181641795273528e-01
7.323232323232322649e-01,1.803362074549053062e-01
7.424242424242424310e-01,1.789542507302832874e-01
7.525252525252525970e-01,1.775722940056612131e-01
7.626262626262625410e-01,1.761903372810392221e-01
7.727272727272728181e-01,1.748083805564171755e-01
7.828282828282827621e-01,1.734264238317951290e-01
7.929292929292930392e-01,1.720444671071731102e-01
8.030303030303029832e-01,1.706625103825510914e-01
8.131313131313131493e-01,1.692805536579290449e-01
8.232323232323232043e-01,1.678985969333069983e-01
8.333333333333333703e-01,1.665166402086849518e-01
8.434343434343435364e-01,1.651346834840629607e-01
8.535353535353535914e-01,1.637527267594409142e-01
8.636363636363635354e-01,1.623707700348188676e-01
8.737373737373737015e-01,1.609888133101968488e-01
8.838383838383838675e-01,1.596068565855748023e-01
8.939393939393939226e-01,1.582248998609527557e-01
9.040404040404041996e-01,1.568429431363307092e-01
9.141414141414141437e-01,1.554609864117086904e-01
9.242424242424241987e-01,1.540790296870866438e-01
9.343434343434342537e-01,1.526970729624646250e-01
9.444444444444445308e-01,1.513151162378426062e-01
9.545454545454545858e-01,1.499331595132205597e-01
9.646464646464646409e-01,1.485512027885985131e-01
9.747474747474748069e-01,1.471692460639764666e-01
9.848484848484848619e-01,1.457872893393544478e-01
9.949494949494949170e-01,1.444053326147324012e-01
1.005050505050504972e+00,1.430233758901103824e-01
1.015151515151515360e+00,1.416414191654883359e-01
1.025252525252525304e+00,1.402594624408662893e-01
1.035353535353535248e+00,1.388775057162442705e-01
1.045454545454545636e+00,1.374955489916222240e-01
1.055555555555555580e+00,1.361135922670002052e-01
1.065656565656565524e+00,1.347316355423781586e-01
1.075757575757575912e+00,1.333496788177561121e-01
1.085858585858585856e+00,1.319677220931340933e-01
1.095959595959596244e+00,1.305857653685120745e-01
1.106060606060605966e+00,1.292038086438900280e-01
1.116161616161616132e+00,1.278218519192679814e-01
1.126262626262626299e+00,1.264398951946459349e-01
1.136363636363636465e+00,1.250579384700238883e-01
1.146464646464646631e+00,1.236759817454018695e-01
1.156565656565656575e+00,1.222940250207798507e-01
1.166666666666666741e+00,1.209120682961578042e-01
1.176767676767676907e+00,1.195301115715357715e-01
1.186868686868686851e+00,1.181481548469137388e-01
1.196969696969697017e+00,1.167661981222917061e-01
1.207070707070707183e+00,1.153842413976696735e-01
1.217171717171717127e+00,1.140022846730476269e-01
1.227272727272727293e+00,1.126203279484255804e-01
1.237373737373737237e+00,1.112383712238035616e-01
1.247474747474747625e+00,1.098564144991815150e-01
1.257575757575757791e+00,1.084744577745594685e-01
1.267676767676767735e+00,1.070925010499374497e-01
1.277777777777777679e+00,1.057105443253154309e-01
1.287878787878787623e+00,1.043285876006933843e-01
1.297979797979798011e+00,1.029466308760713655e-01
1.308080808080808177e+00,1.015646741514492912e-01
1.318181818181818121e+00,1.001827174268272724e-01
1.328282828282828287e+00,9.880076070220522588e-02
1.338383838383838453e+00,9.741880397758319321e-02
1.348484848484848397e+00,9.603684725296120217e-02
1.358585858585858563e+00,9.465489052833912786e-02
1.368686868686868952e+00,9.327293380371712295e-02
1.378787878787878896e+00,9.189097707909504864e-02
1.388888888888888840e+00,9.050902035447304372e-02
1.398989898989899006e+00,8.912706362985101105e-02
1.409090909090908950e+00,8.774510690522897838e-02
1.419191919191919116e+00,8.636315018060694571e-02
1.429292929292929282e+00,8.498119345598491303e-02
1.439393939393939448e+00,8.359923673136285260e-02
1.449494949494949836e+00,8.221728000674081993e-02
1.459595959595959780e+00,8.083532328211878726e-02
1.469696969696969724e+00,7.945336655749676846e-02
1.479797979797979890e+00,7.807140983287472191e-02
1.489898989898989834e+00,7.668945310825270312e-02
1.499999999999999778e+00,7.530749638363065657e-02
0.000000000000000000e+00,2.222222222222222376e-01
5.050505050505050934e-03,2.222222222222222376e-01
1.010101010101010187e-02,2.222222222222222376e-01
1.515151515151515194e-02,2.222222222222222376e-01
2.020202020202020374e-02,2.222222222222222099e-01
2.525252525252525901e-02,2.222222222222222376e-01
3.030303030303030387e-02,2.222222222222222376e-01
3.535353535353535914e-02,2.222222222222222376e-01
4.040404040404040747e-02,2.222222222222222376e-01
4.545454545454545581e-02,2.222222222222222099e-01
5.050505050505051802e-02,2.222222222222222376e-01
5.555555555555555941e-02,2.222222222222222099e-01
6.060606060606060774e-02,2.222222222222222099e-01
6.565656565656566301e-02,2.222222222222222376e-01
7.070707070707071829e-02,2.222222222222222654e-01
7.575757575757575968e-02,2.222222222222222654e-01
8.080808080808081495e-02,2.222222222222222376e-01
8.585858585858588410e-02,2.222222222222222654e-01
9.090909090909091161e-02,2.222222222222222376e-01
9.595959595959596689e-02,2.222222222222222376e-01
1.010101010101010360e-01,2.222222222222222654e-01
1.060606060606060635e-01,2.222222222222222376e-01
1.111111111111111188e-01,2.222222222222222376e-01
1.161616161616161741e-01,2.222222222222222376e-01
1.212121212121212155e-01,2.222222222222222376e-01
1.262626262626262708e-01,2.222222222222222099e-01
1.313131313131313260e-01,2.222222222222222376e-01
1.363636363636363813e-01,2.222222222222222376e-01
1.414141414141414366e-01,2.222222222222222376e-01
1.464646464646464641e-01,2.222222222222222376e-01
1.515151515151515194e-01,2.222222222222222654e-01
1.565656565656565746e-01,2.222222222222222099e-01
1.616161616161616299e-01,2.222222222222222099e-01
1.666666666666666852e-01,2.222222222222222099e-01
1.717171717171717682e-01,2.222222222222222376e-01
1.767676767676767957e-01,2.222222222222222099e-01
1.818181818181818232e-01,2.222222222222222099e-01
1.868686868686868785e-01,2.222222222222222376e-01
1.919191919191919338e-01,2.222222222222222654e-01
1.969696969696970168e-01,2.222222222222222376e-01
2.020202020202020721e-01,2.222222222222222654e-01
2.070707070707070996e-01,2.222222222222222654e-01
2.121212121212121271e-01,2.222222222222222376e-01
2.171717171717171824e-01,2.222222222222222376e-01
2.222222222222222376e-01,2.222222222222222654e-01
2.272727272727272929e-01,2.222222222222222376e-01
2.323232323232323482e-01,2.222222222222222099e-01
2.373737373737374035e-01,2.222222222222222376e-01
2.424242424242424310e-01,2.222222222222222376e-01
2.474747474747474862e-01,2.222222222222222099e-01
2.525252525252525415e-01,2.222222222222222376e-01
2.575757575757576245e-01,2.222222222222222376e-01
2.626262626262626521e-01,2.222222222222222376e-01
2.676767676767676796e-01,2.222222222222222376e-01
2.727272727272727626e-01,2.222222222222222376e-01
2.777777777777777901e-01,2.222222222222222376e-01
2.828282828282828731e-01,2.222222222222222654e-01
2.878787878787879007e-01,2.222222222222222654e-01
2.929292929292929282e-01,2.222222222222222654e-01
2.979797979797980112e-01,2.222222222222222654e-01
3.030303030303030387e-01,2.222222222222222654e-01
3.080808080808081217e-01,2.222222222222222099e-01
3.131313131313131493e-01,2.222222222222222099e-01
3.181818181818182323e-01,2.222222222222222099e-01
3.232323232323232598e-01,2.222222222222222099e-01
3.282828282828282873e-01,2.222222222222222099e-01
3.333333333333333703e-01,2.222222222222222099e-01
3.383838383838383979e-01,2.222222222222222099e-01
3.434343434343435364e-01,2.222222222222222376e-01
3.484848484848485084e-01,2.222222222222222376e-01
3.535353535353535914e-01,2.222222222222222376e-01
3.585858585858586189e-01,2.222222222222222376e-01
3.636363636363636465e-01,2.222222222222222376e-01
3.686868686868687295e-01,2.222222222222222376e-01
3.737373737373737570e-01,2.222222222222222376e-01
3.787878787878788400e-01,2.222222222222222376e-01
3.838383838383838675e-01,2.222222222222222376e-01
3.888888888888888951e-01,2.222222222222222376e-01
3.939393939393940336e-01,2.222222222222222376e-01
3.989898989898990056e-01,2.222222222222222376e-01
4.040404040404041441e-01,2.222222222222222376e-01
4.090909090909091717e-01,2.222222222222222376e-01
4.141414141414141992e-01,2.222222222222222654e-01
4.191919191919192267e-01,2.222222222222222654e-01
4.242424242424242542e-01,2.222222222222222654e-01
4.292929292929293372e-01,2.222222222222222099e-01
4.343434343434343647e-01,2.222222222222222099e-01
4.393939393939394478e-01,2.222222222222222376e-01
4.444444444444444753e-01,2.222222222222222376e-01
4.494949494949496138e-01,2.222222222222222376e-01
4.545454545454545858e-01,2.222222222222222376e-01
4.595959595959596689e-01,2.222222222222222376e-01
4.646464646464646964e-01,2.222222222222222376e-01
4.696969696969697239e-01,2.222222222222222376e-01
4.747474747474748069e-01,2.222222222222222376e-01
4.797979797979798344e-01,2.222222222222222376e-01
4.848484848484848619e-01,2.222222222222222376e-01
4.898989898989899450e-01,2.222222222222222376e-01
4.949494949494949725e-01,2.222222222222222376e-01
5.000000000000000000e-01,2.222222222222222376e-01
5.000000000000000000e-01,2.222222222222222376e-01
5.101010101010101661e-01,2.208579828915056276e-01
5.202020202020202211e-01,2.194937435607889897e-01
5.303030303030302761e-01,2.181295042300723797e-01
5.404040404040403311e-01,2.167652648993557141e-01
5.505050505050504972e-01,2.154010255686391040e-01
5.606060606060606633e-01,2.140367862379224939e-01
5.707070707070707183e-01,2.126725469072058561e-01
5.808080808080808843e-01,2.113083075764892460e-01
5.909090909090908283e-01,2.099440682457726082e-01
6.010101010101009944e-01,2.085798289150559981e-01
6.111111111111111605e-01,2.072155895843393325e-01
6.212121212121212155e-01,2.058513502536227224e-01
6.313131313131313815e-01,2.044871109229061124e-01
6.414141414141414366e-01,2.031228715921895023e-01
6.515151515151514916e-01,2.017586322614728922e-01
6.616161616161616577e-01,2.003943929307562544e-01
6.717171717171718237e-01,1.990301536000396165e-01
6.818181818181817677e-01,1.976659142693230065e-01
6.919191919191920448e-01,1.963016749386063686e-01
7.020202020202022108e-01,1.949374356078897585e-01
7.121212121212121549e-01,1.935731962771731207e-01
7.222222222222223209e-01,1.922089569464565106e-01
7.323232323232322649e-01,1.908447176157398728e-01
7.424242424242424310e-01,1.894804782850232350e-01
7.525252525252524860e-01,1.881162389543066249e-01
7.626262626262626521e-01,1.867519996235900148e-01
7.727272727272727071e-01,1.853877602928733770e-01
7.828282828282828731e-01,1.840235209621567392e-01
7.929292929292929282e-01,1.826592816314401291e-01
8.030303030303029832e-01,1.812950423007235190e-01
8.131313131313131493e-01,1.799308029700068534e-01
8.232323232323233153e-01,1.785665636392902433e-01
8.333333333333333703e-01,1.772023243085736055e-01
8.434343434343435364e-01,1.758380849778569954e-01
8.535353535353535914e-01,1.744738456471403576e-01
8.636363636363636465e-01,1.731096063164237475e-01
8.737373737373738125e-01,1.717453669857071374e-01
8.838383838383838675e-01,1.703811276549905274e-01
8.939393939393939226e-01,1.690168883242738618e-01
9.040404040404041996e-01,1.676526489935572517e-01
9.141414141414142547e-01,1.662884096628406694e-01
9.242424242424243097e-01,1.649241703321240315e-01
9.343434343434343647e-01,1.635599310014073937e-01
9.444444444444446418e-01,1.621956916706907559e-01
9.545454545454545858e-01,1.608314523399741458e-01
9.646464646464646409e-01,1.594672130092574802e-01
9.747474747474748069e-01,1.581029736785408701e-01
9.848484848484848619e-01,1.567387343478242601e-01
9.949494949494949170e-01,1.553744950171076222e-01
1.005050505050505194e+00,1.540102556863910122e-01
1.015151515151515138e+00,1.526460163556743743e-01
1.025252525252525526e+00,1.512817770249577642e-01
1.035353535353535248e+00,1.499175376942411542e-01
1.045454545454545636e+00,1.485532983635245163e-01
1.055555555555555580e+00,1.471890590328078785e-01
1.065656565656565746e+00,1.458248197020912684e-01
1.075757575757575912e+00,1.444605803713746583e-01
1.085858585858585856e+00,1.430963410406580483e-01
1.095959595959596022e+00,1.417321017099414104e-01
1.106060606060605966e+00,1.403678623792247726e-01
1.116161616161616355e+00,1.390036230485081070e-01
1.126262626262626299e+00,1.376393837177914969e-01
1.136363636363636465e+00,1.362751443870748869e-01
1.146464646464646631e+00,1.349109050563582768e-01
1.156565656565656575e+00,1.335466657256416390e-01
1.166666666666666741e+00,1.321824263949250011e-01
1.176767676767676907e+00,1.308181870642083910e-01
1.186868686868686851e+00,1.294539477334917532e-01
1.196969696969697239e+00,1.280897084027751431e-01
